race_eth_name,geotype,geoname,county_name,region_code,cost_yr,median_income,affordability_ratio,ave_fam_size,food_cost_index
White,PL,Riverbank city,Stanislaus,10.0,7714.3134816,41979.0,0.183766,3.44,74.02661435178966
Multiple,PL,Riverbank city,Stanislaus,10.0,7714.3134816,,,3.44,74.02661435178966
Other,PL,Riverbank city,Stanislaus,10.0,7714.3134816,,,3.44,74.02661435178966
AIAN,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
Asian,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
AfricanAm,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
Latino,PL,Riverdale CDP,Fresno,10.0,11984.5907232,32763.0,0.3657965,5.36,115.00422918337972
NHOPI,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
White,PL,Riverdale CDP,Fresno,10.0,11984.5907232,60469.0,0.198194,5.36,115.00422918337972
Multiple,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
Other,PL,Riverdale CDP,Fresno,10.0,11984.5907232,,,5.36,115.00422918337972
AIAN,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
Asian,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
AfricanAm,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
Latino,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
NHOPI,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
White,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
Multiple,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
Other,PL,Riverdale Park CDP,Stanislaus,10.0,,,,5.46,
AIAN,PL,Riverside city,Riverside,14.0,8090.0991,,,3.5,77.63265617503119
Asian,PL,Riverside city,Riverside,14.0,8090.0991,41576.0,0.1945858,3.5,77.63265617503119
AfricanAm,PL,Riverside city,Riverside,14.0,8090.0991,30526.0,0.2650232,3.5,77.63265617503119
Latino,PL,Riverside city,Riverside,14.0,8090.0991,26863.0,0.3011614,3.5,77.63265617503119
NHOPI,PL,Riverside city,Riverside,14.0,8090.0991,,,3.5,77.63265617503119
White,PL,Riverside city,Riverside,14.0,8090.0991,38625.0,0.2094524,3.5,77.63265617503119
Multiple,PL,Riverside city,Riverside,14.0,8090.0991,68390.0,0.1182936,3.5,77.63265617503119
Other,PL,Riverside city,Riverside,14.0,8090.0991,,,3.5,77.63265617503119
AIAN,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
Asian,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
AfricanAm,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
Latino,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
NHOPI,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
White,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
Multiple,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
Other,PL,Robbins CDP,Sutter,8.0,7087.812,,,3.35,68.0147010843489
AIAN,PL,Robinson Mill CDP,Butte,2.0,,,,,
Asian,PL,Robinson Mill CDP,Butte,2.0,,,,,
AfricanAm,PL,Robinson Mill CDP,Butte,2.0,,,,,
Latino,PL,Robinson Mill CDP,Butte,2.0,,,,,
NHOPI,PL,Robinson Mill CDP,Butte,2.0,,,,,
White,PL,Robinson Mill CDP,Butte,2.0,,,,,
Multiple,PL,Robinson Mill CDP,Butte,2.0,,,,,
Other,PL,Robinson Mill CDP,Butte,2.0,,,,,
AIAN,PL,Rocklin city,Placer,8.0,6364.8201684,,,2.83,61.07686564053354
Asian,PL,Rocklin city,Placer,8.0,6364.8201684,83882.0,0.0758783,2.83,61.07686564053354
AfricanAm,PL,Rocklin city,Placer,8.0,6364.8201684,,,2.83,61.07686564053354
Latino,PL,Rocklin city,Placer,8.0,6364.8201684,32159.0,0.1979172,2.83,61.07686564053354
NHOPI,PL,Rocklin city,Placer,8.0,6364.8201684,,,2.83,61.07686564053354
White,PL,Rocklin city,Placer,8.0,6364.8201684,40363.0,0.1576895,2.83,61.07686564053354
Multiple,PL,Rocklin city,Placer,8.0,6364.8201684,,,2.83,61.07686564053354
Other,PL,Rocklin city,Placer,8.0,6364.8201684,,,2.83,61.07686564053354
AIAN,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,,,3.15,69.72765957201804
Asian,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,,,3.15,69.72765957201804
AfricanAm,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,12188.0,0.5961864,3.15,69.72765957201804
Latino,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,19053.0,0.381374,3.15,69.72765957201804
NHOPI,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,,,3.15,69.72765957201804
White,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,59808.0,0.1214941,3.15,69.72765957201804
Multiple,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,,,3.15,69.72765957201804
Other,PL,Rodeo CDP,Contra Costa,1.0,7266.319404,,,3.15,69.72765957201804
AIAN,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
Asian,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
AfricanAm,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
Latino,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
NHOPI,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
White,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
Multiple,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
Other,PL,Rodriguez Camp CDP,Tulare,10.0,6784.14,,,2.83,65.10066212455618
AIAN,PL,Rohnert Park city,Sonoma,1.0,6750.200028,,,2.98,64.77497387966606
Asian,PL,Rohnert Park city,Sonoma,1.0,6750.200028,50357.0,0.1340469,2.98,64.77497387966606
AfricanAm,PL,Rohnert Park city,Sonoma,1.0,6750.200028,,,2.98,64.77497387966606
Latino,PL,Rohnert Park city,Sonoma,1.0,6750.200028,25500.0,0.2647137,2.98,64.77497387966606
NHOPI,PL,Rohnert Park city,Sonoma,1.0,6750.200028,,,2.98,64.77497387966606
White,PL,Rohnert Park city,Sonoma,1.0,6750.200028,43695.0,0.1544845,2.98,64.77497387966606
Multiple,PL,Rohnert Park city,Sonoma,1.0,6750.200028,,,2.98,64.77497387966606
Other,PL,Rohnert Park city,Sonoma,1.0,6750.200028,,,2.98,64.77497387966606
AIAN,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
Asian,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
AfricanAm,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
Latino,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
NHOPI,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
White,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
Multiple,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
Other,PL,Rolling Hills CDP,Madera,10.0,,,,5.26,
AIAN,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
Asian,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
AfricanAm,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
Latino,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
NHOPI,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
White,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,82917.0,0.0888882,2.97,70.72587659533635
Multiple,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
Other,PL,Rolling Hills Estates city,Los Angeles,14.0,7370.3436,,,2.97,70.72587659533635
AIAN,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
Asian,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,2500.0,3.0251921,3.18,72.57442020535457
AfricanAm,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
Latino,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
NHOPI,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
White,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,250000.0,0.0302519,3.18,72.57442020535457
Multiple,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
Other,PL,Rolling Hills city,Los Angeles,14.0,7562.9803296,,,3.18,72.57442020535457
AIAN,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
Asian,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
AfricanAm,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
Latino,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
NHOPI,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
White,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
Multiple,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
Other,PL,Rollingwood CDP,Contra Costa,1.0,11068.9218,,,4.95,106.21746281546875
AIAN,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
Asian,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
AfricanAm,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
Latino,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
NHOPI,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
White,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
Multiple,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
Other,PL,Romoland CDP,Riverside,14.0,6339.6528,,,2.56,60.83535937050188
AIAN,PL,Rosamond CDP,Kern,10.0,7634.4814068,,,3.41,73.2605451185107
Asian,PL,Rosamond CDP,Kern,10.0,7634.4814068,,,3.41,73.2605451185107
AfricanAm,PL,Rosamond CDP,Kern,10.0,7634.4814068,2500.0,3.0537926,3.41,73.2605451185107
Latino,PL,Rosamond CDP,Kern,10.0,7634.4814068,13967.0,0.5466085,3.41,73.2605451185107
NHOPI,PL,Rosamond CDP,Kern,10.0,7634.4814068,,,3.41,73.2605451185107
White,PL,Rosamond CDP,Kern,10.0,7634.4814068,40581.0,0.1881295,3.41,73.2605451185107
Multiple,PL,Rosamond CDP,Kern,10.0,7634.4814068,,,3.41,73.2605451185107
Other,PL,Rosamond CDP,Kern,10.0,7634.4814068,,,3.41,73.2605451185107
AIAN,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
Asian,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
AfricanAm,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
Latino,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,158750.0,0.0485605,3.37,73.9754493964111
NHOPI,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
White,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
Multiple,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
Other,PL,Rose Hills CDP,Los Angeles,14.0,7708.9815816,,,3.37,73.9754493964111
AIAN,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
Asian,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
AfricanAm,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
Latino,PL,Rosedale CDP,Kern,10.0,6873.599046,50000.0,0.137472,3.07,65.95911185106996
NHOPI,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
White,PL,Rosedale CDP,Kern,10.0,6873.599046,38242.0,0.1797395,3.07,65.95911185106996
Multiple,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
Other,PL,Rosedale CDP,Kern,10.0,6873.599046,,,3.07,65.95911185106996
AIAN,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
Asian,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
AfricanAm,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
Latino,PL,Roseland CDP,Sonoma,1.0,7979.5919136,2500.0,3.1918368,3.37,76.57222832357739
NHOPI,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
White,PL,Roseland CDP,Sonoma,1.0,7979.5919136,36458.0,0.2188708,3.37,76.57222832357739
Multiple,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
Other,PL,Roseland CDP,Sonoma,1.0,7979.5919136,,,3.37,76.57222832357739
AIAN,PL,Rosemead city,Los Angeles,14.0,8258.9869392,,,3.52,79.2533052413396
Asian,PL,Rosemead city,Los Angeles,14.0,8258.9869392,45521.0,0.1814325,3.52,79.2533052413396
AfricanAm,PL,Rosemead city,Los Angeles,14.0,8258.9869392,,,3.52,79.2533052413396
Latino,PL,Rosemead city,Los Angeles,14.0,8258.9869392,32768.0,0.2520443,3.52,79.2533052413396
NHOPI,PL,Rosemead city,Los Angeles,14.0,8258.9869392,,,3.52,79.2533052413396
White,PL,Rosemead city,Los Angeles,14.0,8258.9869392,56731.0,0.1455816,3.52,79.2533052413396
Multiple,PL,Rosemead city,Los Angeles,14.0,8258.9869392,,,3.52,79.2533052413396
Other,PL,Rosemead city,Los Angeles,14.0,8258.9869392,,,3.52,79.2533052413396
AIAN,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,,,3.23,68.73801145379522
Asian,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,,,3.23,68.73801145379522
AfricanAm,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,21216.0,0.3376314,3.23,68.73801145379522
Latino,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,15577.0,0.4598567,3.23,68.73801145379522
NHOPI,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,,,3.23,68.73801145379522
White,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,43400.0,0.1650504,3.23,68.73801145379522
Multiple,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,22313.0,0.3210321,3.23,68.73801145379522
Other,PL,Rosemont CDP,Sacramento,8.0,7163.1881736,,,3.23,68.73801145379522
AIAN,PL,Roseville city,Placer,8.0,6334.7499024,,,2.78,60.78831112561175
Asian,PL,Roseville city,Placer,8.0,6334.7499024,44000.0,0.1439716,2.78,60.78831112561175
AfricanAm,PL,Roseville city,Placer,8.0,6334.7499024,19177.0,0.3303306,2.78,60.78831112561175
Latino,PL,Roseville city,Placer,8.0,6334.7499024,32393.0,0.1955592,2.78,60.78831112561175
NHOPI,PL,Roseville city,Placer,8.0,6334.7499024,,,2.78,60.78831112561175
White,PL,Roseville city,Placer,8.0,6334.7499024,48264.0,0.1312521,2.78,60.78831112561175
Multiple,PL,Roseville city,Placer,8.0,6334.7499024,30536.0,0.2074519,2.78,60.78831112561175
Other,PL,Roseville city,Placer,8.0,6334.7499024,,,2.78,60.78831112561175
AIAN,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
Asian,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
AfricanAm,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
Latino,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
NHOPI,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
White,PL,Ross town,Marin,1.0,6901.28832,26250.0,0.2629062,3.06,66.2248183475674
Multiple,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
Other,PL,Ross town,Marin,1.0,6901.28832,,,3.06,66.2248183475674
AIAN,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
Asian,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
AfricanAm,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
Latino,PL,Rossmoor CDP,Orange,14.0,6724.12434,67614.0,0.0994487,2.75,64.52475136743115
NHOPI,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
White,PL,Rossmoor CDP,Orange,14.0,6724.12434,100917.0,0.0666302,2.75,64.52475136743115
Multiple,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
Other,PL,Rossmoor CDP,Orange,14.0,6724.12434,,,2.75,64.52475136743115
AIAN,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
Asian,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
AfricanAm,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
Latino,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
NHOPI,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
White,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
Multiple,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
Other,PL,Rough and Ready CDP,Nevada,6.0,5058.84,,,2.12,48.544669417522314
AIAN,PL,Round Mountain CDP,Shasta,13.0,,,,,
Asian,PL,Round Mountain CDP,Shasta,13.0,,,,,
AfricanAm,PL,Round Mountain CDP,Shasta,13.0,,,,,
Latino,PL,Round Mountain CDP,Shasta,13.0,,,,,
NHOPI,PL,Round Mountain CDP,Shasta,13.0,,,,,
White,PL,Round Mountain CDP,Shasta,13.0,,,,,
Multiple,PL,Round Mountain CDP,Shasta,13.0,,,,,
Other,PL,Round Mountain CDP,Shasta,13.0,,,,,
AIAN,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
Asian,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
AfricanAm,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
Latino,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
NHOPI,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
White,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
Multiple,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
Other,PL,Round Valley CDP,Inyo,3.0,13029.24,,,5.4,125.02869206410132
AIAN,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
Asian,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
AfricanAm,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
Latino,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
NHOPI,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
White,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
Multiple,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
Other,PL,Rouse CDP,Stanislaus,10.0,8655.24,,,3.6,83.05575280683234
AIAN,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,,,3.71,85.43512147778524
Asian,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,45938.0,0.1938089,3.71,85.43512147778524
AfricanAm,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,,,3.71,85.43512147778524
Latino,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,36161.0,0.2462098,3.71,85.43512147778524
NHOPI,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,,,3.71,85.43512147778524
White,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,14196.0,0.6271622,3.71,85.43512147778524
Multiple,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,,,3.71,85.43512147778524
Other,PL,Rowland Heights CDP,Los Angeles,14.0,8903.1940092,,,3.71,85.43512147778524
AIAN,PL,Rubidoux CDP,Riverside,14.0,9860.74752,,,4.2,94.62381268592266
Asian,PL,Rubidoux CDP,Riverside,14.0,9860.74752,,,4.2,94.62381268592266
AfricanAm,PL,Rubidoux CDP,Riverside,14.0,9860.74752,23000.0,0.4287282,4.2,94.62381268592266
Latino,PL,Rubidoux CDP,Riverside,14.0,9860.74752,19762.0,0.4989752,4.2,94.62381268592266
NHOPI,PL,Rubidoux CDP,Riverside,14.0,9860.74752,,,4.2,94.62381268592266
White,PL,Rubidoux CDP,Riverside,14.0,9860.74752,36731.0,0.2684585,4.2,94.62381268592266
Multiple,PL,Rubidoux CDP,Riverside,14.0,9860.74752,,,4.2,94.62381268592266
Other,PL,Rubidoux CDP,Riverside,14.0,9860.74752,,,4.2,94.62381268592266
AIAN,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
Asian,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
AfricanAm,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
Latino,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
NHOPI,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
White,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,3702.0,1.9838823,3.2,70.47627291046925
Multiple,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
Other,PL,Running Springs CDP,San Bernardino,14.0,7344.3324,,,3.2,70.47627291046925
AIAN,PL,Ruth CDP,Trinity,5.0,,,,,
Asian,PL,Ruth CDP,Trinity,5.0,,,,,
AfricanAm,PL,Ruth CDP,Trinity,5.0,,,,,
Latino,PL,Ruth CDP,Trinity,5.0,,,,,
NHOPI,PL,Ruth CDP,Trinity,5.0,,,,,
White,PL,Ruth CDP,Trinity,5.0,,,,,
Multiple,PL,Ruth CDP,Trinity,5.0,,,,,
Other,PL,Ruth CDP,Trinity,5.0,,,,,
AIAN,PL,Rutherford CDP,Napa,1.0,,,,2.11,
Asian,PL,Rutherford CDP,Napa,1.0,,,,2.11,
AfricanAm,PL,Rutherford CDP,Napa,1.0,,,,2.11,
Latino,PL,Rutherford CDP,Napa,1.0,,,,2.11,
NHOPI,PL,Rutherford CDP,Napa,1.0,,,,2.11,
White,PL,Rutherford CDP,Napa,1.0,,,,2.11,
Multiple,PL,Rutherford CDP,Napa,1.0,,,,2.11,
Other,PL,Rutherford CDP,Napa,1.0,,,,2.11,
AIAN,PL,Sacramento city,Sacramento,8.0,7009.387542,18548.0,0.3779053,3.15,67.26213935322906
Asian,PL,Sacramento city,Sacramento,8.0,7009.387542,26030.0,0.2692811,3.15,67.26213935322906
AfricanAm,PL,Sacramento city,Sacramento,8.0,7009.387542,25762.0,0.2720824,3.15,67.26213935322906
Latino,PL,Sacramento city,Sacramento,8.0,7009.387542,24424.0,0.2869877,3.15,67.26213935322906
NHOPI,PL,Sacramento city,Sacramento,8.0,7009.387542,21285.0,0.3293111,3.15,67.26213935322906
White,PL,Sacramento city,Sacramento,8.0,7009.387542,36797.0,0.190488,3.15,67.26213935322906
Multiple,PL,Sacramento city,Sacramento,8.0,7009.387542,34081.0,0.2056685,3.15,67.26213935322906
Other,PL,Sacramento city,Sacramento,8.0,7009.387542,92750.0,0.0755729,3.15,67.26213935322906
AIAN,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
Asian,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
AfricanAm,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
Latino,PL,Salida CDP,Stanislaus,10.0,7010.4463104,39688.0,0.1766389,3.19,67.2722993033298
NHOPI,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
White,PL,Salida CDP,Stanislaus,10.0,7010.4463104,18929.0,0.3703548,3.19,67.2722993033298
Multiple,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
Other,PL,Salida CDP,Stanislaus,10.0,7010.4463104,,,3.19,67.2722993033298
AIAN,PL,Salinas city,Monterey,4.0,8392.9494036,,,3.77,80.5388101295461
Asian,PL,Salinas city,Monterey,4.0,8392.9494036,32917.0,0.2549731,3.77,80.5388101295461
AfricanAm,PL,Salinas city,Monterey,4.0,8392.9494036,13839.0,0.6064708,3.77,80.5388101295461
Latino,PL,Salinas city,Monterey,4.0,8392.9494036,21599.0,0.3885805,3.77,80.5388101295461
NHOPI,PL,Salinas city,Monterey,4.0,8392.9494036,,,3.77,80.5388101295461
White,PL,Salinas city,Monterey,4.0,8392.9494036,40287.0,0.208329,3.77,80.5388101295461
Multiple,PL,Salinas city,Monterey,4.0,8392.9494036,30234.0,0.2775997,3.77,80.5388101295461
Other,PL,Salinas city,Monterey,4.0,8392.9494036,,,3.77,80.5388101295461
AIAN,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
Asian,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
AfricanAm,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
Latino,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
NHOPI,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
White,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
Multiple,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
Other,PL,Salmon Creek CDP,Sonoma,1.0,,,,,
AIAN,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
Asian,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
AfricanAm,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
Latino,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
NHOPI,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
White,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
Multiple,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
Other,PL,Salton City CDP,Imperial,14.0,6699.161172,,,3.54,64.28520460608387
AIAN,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
Asian,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
AfricanAm,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
Latino,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
NHOPI,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
White,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
Multiple,PL,Salton Sea Beach CDP,Imperial,14.0,10793.64,,,4.48,103.5758564437194
